merchant_id,merchant_name,merchant_tier,cuisine,city,behavior_class,bias_mean,bias_std,has_iot_beacon,avg_daily_orders,merchant_skill,predicted_behavior,mean_residual,std_residual,clean_count,cluster_id
M0317,South_Indian Hyderabad #317 (MI),mid_independent,South_Indian,Hyderabad,accurate_marker,-0.125,0.15,False,23,0.7724,accurate_marker,-0.15516129032258077,0.1678862902431669,31,0
M0318,Healthy Chennai #318 (MI),mid_independent,Healthy,Chennai,accurate_marker,0.017,0.214,True,66,0.7859,late_marker,3.7042,6.067971507412101,150,1
M0319,Biryani Delhi #319 (MI),mid_independent,Biryani,Delhi,accurate_marker,0.106,0.209,False,31,1.0298,accurate_marker,-0.6710714285714279,3.28184520080974,56,0
M0320,Indian Bangalore #320 (MI),mid_independent,Indian,Bangalore,late_marker,2.3,0.984,False,64,0.9421,late_marker,1.8459740259740258,2.675411556997628,77,1
M0321,Indian Bangalore #321 (MI),mid_independent,Indian,Bangalore,accurate_marker,-0.34,0.107,False,34,0.9939,accurate_marker,-0.6799999999999998,1.8623407871673674,54,0
M0322,Mughlai Bangalore #322 (MI),mid_independent,Mughlai,Bangalore,accurate_marker,-0.125,0.242,False,37,1.1634,accurate_marker,-0.12693877551020383,1.224803052334049,49,0
M0323,Biryani Jaipur #323 (MI),mid_independent,Biryani,Jaipur,late_marker,2.863,0.57,False,23,1.2401,late_marker,1.5551351351351348,5.001386819685128,37,1
M0324,Pizza Delhi #324 (MI),mid_independent,Pizza,Delhi,early_marker,-3.383,0.719,False,53,0.8797,early_marker,-3.2396825396825397,1.2172562593058425,63,0
M0325,Indian Mumbai #325 (MI),mid_independent,Indian,Mumbai,accurate_marker,-0.23,0.39,False,70,0.8326,accurate_marker,-0.6674418604651162,2.5212150133693187,86,0
M0326,Healthy Hyderabad #326 (MI),mid_independent,Healthy,Hyderabad,early_marker,-1.958,0.404,False,54,1.1902,early_marker,-1.546842105263158,2.23259025082306,76,0
M0327,Pizza Pune #327 (MI),mid_independent,Pizza,Pune,accurate_marker,-0.299,0.219,False,36,1.1054,accurate_marker,0.030508474576271167,1.8153373617583892,59,0
M0328,Indian Ahmedabad #328 (MI),mid_independent,Indian,Ahmedabad,accurate_marker,0.099,0.206,False,73,0.8153,accurate_marker,-0.025048543689320527,1.6474566695402224,103,0
M0329,Indian Kolkata #329 (MI),mid_independent,Indian,Kolkata,accurate_marker,-0.224,0.363,False,36,1.2246,early_marker,-1.4055000000000002,3.8154855856413987,60,0
M0330,Indian Hyderabad #330 (MI),mid_independent,Indian,Hyderabad,accurate_marker,-0.008,0.191,False,30,0.8516,accurate_marker,-0.0036842105263160847,0.466513352855632,38,0
M0331,Chinese Chennai #331 (MI),mid_independent,Chinese,Chennai,accurate_marker,-0.008,0.273,False,33,0.978,accurate_marker,-0.1843396226415092,1.107331354469909,53,0
M0332,Burger Delhi #332 (MI),mid_independent,Burger,Delhi,accurate_marker,0.307,0.243,False,27,1.177,accurate_marker,0.2368292682926828,0.582685331136756,41,0
M0333,Mughlai Delhi #333 (MI),mid_independent,Mughlai,Delhi,late_marker,1.719,0.918,False,32,1.2358,late_marker,1.3522916666666662,2.904357137337912,48,1
M0334,South_Indian Mumbai #334 (MI),mid_independent,South_Indian,Mumbai,accurate_marker,0.429,0.109,False,29,0.8172,accurate_marker,0.4988888888888891,0.5948578595058429,36,0
M0335,Chinese Mumbai #335 (MI),mid_independent,Chinese,Mumbai,late_marker,2.476,0.447,False,66,1.2453,late_marker,1.5993406593406596,3.6771612850125464,91,1
M0336,Healthy Mumbai #336 (MI),mid_independent,Healthy,Mumbai,early_marker,-3.994,0.322,False,56,1.1202,early_marker,-3.59547619047619,2.601255676747639,84,0
M0337,South_Indian Bangalore #337 (MI),mid_independent,South_Indian,Bangalore,accurate_marker,0.159,0.33,False,21,0.8022,accurate_marker,0.4955882352941175,1.8208725700117057,34,0
M0338,South_Indian Delhi #338 (MI),mid_independent,South_Indian,Delhi,accurate_marker,0.187,0.107,False,27,0.8055,accurate_marker,0.2653658536585363,0.44387553188352014,41,0
M0339,Healthy Kolkata #339 (MI),mid_independent,Healthy,Kolkata,early_marker,-1.612,0.561,False,59,0.8065,accurate_marker,-0.4329487179487179,3.7003882242709363,78,0
M0340,Biryani Kolkata #340 (MI),mid_independent,Biryani,Kolkata,accurate_marker,-0.355,0.313,False,50,0.8662,accurate_marker,-0.22203125000000018,1.1149363704351238,64,0
M0341,Thai Mumbai #341 (MI),mid_independent,Thai,Mumbai,late_marker,2.918,0.934,False,72,1.1711,late_marker,2.3954464285714283,2.795829870319529,112,1
M0342,Biryani Hyderabad #342 (MI),mid_independent,Biryani,Hyderabad,early_marker,-3.463,0.508,False,50,1.1943,early_marker,-4.454999999999999,4.511833831220732,74,2
M0343,Chinese Hyderabad #343 (MI),mid_independent,Chinese,Hyderabad,accurate_marker,0.125,0.122,False,33,0.9816,accurate_marker,0.02571428571428576,1.8775985477785735,42,0
M0344,Biryani Mumbai #344 (MI),mid_independent,Biryani,Mumbai,accurate_marker,0.063,0.136,False,27,0.8857,accurate_marker,-0.10823529411764668,1.8991026119822458,34,0
M0345,Biryani Hyderabad #345 (MI),mid_independent,Biryani,Hyderabad,early_marker,-2.426,0.327,False,34,0.8014,early_marker,-2.196,1.4945658832875783,40,0
M0346,Thai Mumbai #346 (MI),mid_independent,Thai,Mumbai,accurate_marker,0.093,0.369,False,27,0.7519,accurate_marker,0.7672727272727271,2.1257320092271406,44,0
M0347,South_Indian Mumbai #347 (MI),mid_independent,South_Indian,Mumbai,accurate_marker,-0.398,0.208,False,46,1.1833,accurate_marker,-0.6730158730158727,1.7935076777272414,63,0
M0348,Desserts Hyderabad #348 (MI),mid_independent,Desserts,Hyderabad,late_marker,2.978,0.564,False,70,0.7946,late_marker,3.778105263157895,3.284178479722765,95,1
M0349,Pizza Pune #349 (MI),mid_independent,Pizza,Pune,accurate_marker,0.133,0.311,True,42,0.8771,late_marker,1.1675257731958764,4.749989919052425,97,0
M0350,Indian Ahmedabad #350 (MI),mid_independent,Indian,Ahmedabad,accurate_marker,-0.37,0.303,False,28,0.8027,accurate_marker,-0.41333333333333344,1.60765626508488,51,0
M0351,Burger Chennai #351 (MI),mid_independent,Burger,Chennai,early_marker,-3.1,0.778,False,60,0.988,early_marker,-2.188024691358025,3.491765821097216,81,0
M0352,Burger Bangalore #352 (MI),mid_independent,Burger,Bangalore,accurate_marker,-0.497,0.358,False,56,1.1611,accurate_marker,-0.14320512820512804,1.9182693049223112,78,0
M0353,Biryani Kolkata #353 (MI),mid_independent,Biryani,Kolkata,accurate_marker,-0.028,0.364,False,64,1.127,accurate_marker,-0.7607058823529415,3.536646847561932,85,0
M0354,Chinese Bangalore #354 (MI),mid_independent,Chinese,Bangalore,late_marker,1.94,0.816,False,63,0.9476,late_marker,1.7180208333333333,1.8858445656726839,96,1
M0355,Indian Chennai #355 (MI),mid_independent,Indian,Chennai,late_marker,2.506,0.557,False,73,1.141,late_marker,1.9609302325581395,3.2957786290262012,86,1
M0356,Indian Hyderabad #356 (MI),mid_independent,Indian,Hyderabad,accurate_marker,-0.258,0.373,False,36,0.8122,accurate_marker,-0.4874545454545455,1.6392920990045021,55,0
M0357,Pizza Delhi #357 (MI),mid_independent,Pizza,Delhi,accurate_marker,0.031,0.279,True,62,1.1888,early_marker,-1.3932236842105261,4.642198982523543,152,2
M0358,Chinese Bangalore #358 (MI),mid_independent,Chinese,Bangalore,accurate_marker,-0.045,0.18,False,47,1.238,accurate_marker,-0.8355882352941175,3.3742490075915645,68,0
M0359,Indian Bangalore #359 (MI),mid_independent,Indian,Bangalore,accurate_marker,0.307,0.136,False,51,0.916,accurate_marker,0.1276744186046512,1.870943564665013,86,0
M0360,South_Indian Delhi #360 (MI),mid_independent,South_Indian,Delhi,early_marker,-2.395,0.585,False,72,1.0732,early_marker,-2.6370967741935485,2.0861857126079357,93,0
M0361,Mughlai Jaipur #361 (MI),mid_independent,Mughlai,Jaipur,early_marker,-1.754,0.692,False,27,0.8535,early_marker,-1.4041666666666666,1.3055909991811587,36,0
M0362,Desserts Bangalore #362 (MI),mid_independent,Desserts,Bangalore,accurate_marker,0.437,0.281,False,79,0.9869,accurate_marker,0.9727272727272728,2.6668336408663955,110,0
M0363,Healthy Bangalore #363 (MI),mid_independent,Healthy,Bangalore,late_marker,4.248,0.994,False,34,1.0306,late_marker,4.602340425531915,1.9266880941205564,47,1
M0364,Biryani Chennai #364 (MI),mid_independent,Biryani,Chennai,accurate_marker,0.12,0.369,False,78,1.0391,accurate_marker,-0.6247706422018345,3.6758160082541607,109,2
M0365,Thai Bangalore #365 (MI),mid_independent,Thai,Bangalore,accurate_marker,-0.112,0.302,False,68,1.2237,accurate_marker,-0.1530357142857142,1.402769358300527,112,0
M0366,South_Indian Mumbai #366 (MI),mid_independent,South_Indian,Mumbai,accurate_marker,-0.439,0.307,False,69,0.7539,accurate_marker,-0.22605504587155958,1.4572145031027541,109,0
M0367,Chinese Pune #367 (MI),mid_independent,Chinese,Pune,early_marker,-1.605,0.565,False,77,1.0898,early_marker,-1.7657575757575759,1.8694892300965855,99,0
M0368,Biryani Bangalore #368 (MI),mid_independent,Biryani,Bangalore,late_marker,3.109,0.683,False,49,1.0304,late_marker,2.2776119402985073,3.798404405661169,67,1
M0369,Pizza Ahmedabad #369 (MI),mid_independent,Pizza,Ahmedabad,late_marker,3.86,0.396,False,69,1.1769,late_marker,3.5191304347826087,2.0333135692046853,92,1
M0370,Healthy Mumbai #370 (MI),mid_independent,Healthy,Mumbai,early_marker,-1.621,0.797,False,45,1.0113,accurate_marker,-0.9890666666666668,2.3531463545146885,75,0
M0371,Chinese Mumbai #371 (MI),mid_independent,Chinese,Mumbai,late_marker,2.116,0.45,True,25,0.8451,late_marker,2.249166666666667,4.420423820338094,60,1
M0372,Desserts Kolkata #372 (MI),mid_independent,Desserts,Kolkata,late_marker,4.86,0.665,False,74,0.9464,late_marker,4.9932727272727275,1.653845177122567,110,1
M0373,Thai Kolkata #373 (MI),mid_independent,Thai,Kolkata,accurate_marker,-0.268,0.237,False,39,1.0325,accurate_marker,-0.4158620689655177,0.9992594354009122,58,0
M0374,Pizza Chennai #374 (MI),mid_independent,Pizza,Chennai,early_marker,-3.977,0.479,False,61,1.1524,early_marker,-3.6630434782608696,1.8324886933554814,92,0
M0375,Thai Bangalore #375 (MI),mid_independent,Thai,Bangalore,early_marker,-2.713,0.704,False,46,0.7646,early_marker,-1.8817391304347826,2.957581959742341,69,0
M0376,Burger Delhi #376 (MI),mid_independent,Burger,Delhi,early_marker,-3.278,0.499,False,70,0.9973,early_marker,-2.5917977528089886,2.7464185611768483,89,0
M0377,Pizza Hyderabad #377 (MI),mid_independent,Pizza,Hyderabad,accurate_marker,-0.409,0.11,False,58,1.0386,accurate_marker,-0.3257894736842104,1.8908863975450916,76,0
M0378,Thai Delhi #378 (MI),mid_independent,Thai,Delhi,accurate_marker,0.064,0.208,False,69,1.2011,accurate_marker,-0.14133928571428567,1.6348344796156047,112,0
M0379,Healthy Ahmedabad #379 (MI),mid_independent,Healthy,Ahmedabad,early_marker,-1.9,0.676,False,20,0.8376,early_marker,-1.8606666666666665,1.02692652864657,15,0
M0380,Biryani Ahmedabad #380 (MI),mid_independent,Biryani,Ahmedabad,late_marker,3.536,0.606,False,54,0.9132,late_marker,2.9565333333333332,3.367804840165393,75,1
M0381,Indian Kolkata #381 (MI),mid_independent,Indian,Kolkata,accurate_marker,0.404,0.354,False,33,1.1402,accurate_marker,0.18599999999999994,1.252964484732109,45,0
M0382,Pizza Delhi #382 (MI),mid_independent,Pizza,Delhi,early_marker,-2.522,0.393,False,58,0.7664,early_marker,-1.9831944444444443,1.9976668266733657,72,0
M0383,Chinese Pune #383 (MI),mid_independent,Chinese,Pune,accurate_marker,0.379,0.238,False,46,1.1679,accurate_marker,0.15885714285714292,1.9763731552673152,70,0
M0384,South_Indian Mumbai #384 (MI),mid_independent,South_Indian,Mumbai,accurate_marker,0.155,0.145,False,42,0.7727,accurate_marker,0.14396825396825422,0.157321734061739,63,0
M0385,Healthy Mumbai #385 (MI),mid_independent,Healthy,Mumbai,accurate_marker,0.047,0.26,False,79,1.0113,accurate_marker,0.5994565217391303,2.389314290399789,92,0
M0386,Healthy Bangalore #386 (MI),mid_independent,Healthy,Bangalore,early_marker,-3.24,0.452,False,70,0.776,early_marker,-2.1664150943396225,4.170617446278016,106,2
M0387,Biryani Mumbai #387 (MI),mid_independent,Biryani,Mumbai,accurate_marker,0.141,0.225,False,77,0.9015,accurate_marker,-0.5594230769230771,3.3749925068375863,104,2
M0388,South_Indian Mumbai #388 (MI),mid_independent,South_Indian,Mumbai,late_marker,2.136,0.56,False,73,0.9529,late_marker,1.915948275862069,1.2012478862657245,116,1
M0389,South_Indian Mumbai #389 (MI),mid_independent,South_Indian,Mumbai,accurate_marker,-0.35,0.214,False,61,1.1047,accurate_marker,-0.515157894736842,1.5838230499419548,95,0
M0390,Thai Bangalore #390 (MI),mid_independent,Thai,Bangalore,accurate_marker,0.452,0.113,False,23,1.2246,accurate_marker,0.23999999999999966,2.807898858577353,26,0
M0391,Indian Pune #391 (MI),mid_independent,Indian,Pune,accurate_marker,0.281,0.313,False,36,1.2165,accurate_marker,-0.5907272727272729,3.496523063752552,55,0
M0392,South_Indian Kolkata #392 (MI),mid_independent,South_Indian,Kolkata,accurate_marker,-0.038,0.376,False,58,1.1752,accurate_marker,-0.1741304347826087,1.0341723368763294,92,0
M0393,Indian Delhi #393 (MI),mid_independent,Indian,Delhi,early_marker,-3.645,0.407,False,72,1.1783,early_marker,-3.7491919191919187,0.8101683835660042,99,0
M0394,South_Indian Pune #394 (MI),mid_independent,South_Indian,Pune,accurate_marker,0.447,0.249,False,34,1.0033,accurate_marker,0.4052380952380954,2.1880676831008747,42,0
M0395,Desserts Delhi #395 (MI),mid_independent,Desserts,Delhi,early_marker,-2.045,0.362,False,52,1.2351,early_marker,-1.6051388888888891,3.592690934307079,72,0
M0396,Biryani Delhi #396 (MI),mid_independent,Biryani,Delhi,accurate_marker,0.317,0.264,False,38,0.9648,accurate_marker,-0.13318181818181826,1.4841578502008792,44,0
M0397,Pizza Mumbai #397 (MI),mid_independent,Pizza,Mumbai,early_marker,-1.596,0.657,False,35,0.8159,accurate_marker,-0.5725862068965516,2.932060864561072,58,0
M0398,Indian Ahmedabad #398 (MI),mid_independent,Indian,Ahmedabad,accurate_marker,-0.21,0.361,False,56,0.7854,accurate_marker,-0.3493827160493826,2.2947371013250155,81,0
M0399,Healthy Mumbai #399 (MI),mid_independent,Healthy,Mumbai,late_marker,4.937,0.74,False,27,0.7759,late_marker,5.404545454545455,1.4037531992474543,44,1
M0400,Biryani Hyderabad #400 (MI),mid_independent,Biryani,Hyderabad,accurate_marker,-0.147,0.286,False,76,1.189,early_marker,-1.165982142857143,4.368998371990201,112,2
M0401,Biryani Hyderabad #401 (MI),mid_independent,Biryani,Hyderabad,accurate_marker,-0.416,0.2,False,78,0.7783,accurate_marker,-0.52925,1.4806449664949133,120,0
M0402,Healthy Delhi #402 (MI),mid_independent,Healthy,Delhi,accurate_marker,0.171,0.29,False,38,1.1426,accurate_marker,0.3551020408163263,1.0744109286196852,49,0
M0403,Healthy Hyderabad #403 (MI),mid_independent,Healthy,Hyderabad,accurate_marker,0.441,0.374,True,48,1.2386,late_marker,1.3414851485148513,3.8087807461545,101,0
M0404,Pizza Bangalore #404 (MI),mid_independent,Pizza,Bangalore,late_marker,3.444,0.433,False,68,0.9233,late_marker,3.4959999999999996,1.6752982547666673,100,1
M0405,Biryani Delhi #405 (MI),mid_independent,Biryani,Delhi,early_marker,-2.792,0.434,False,29,1.0949,early_marker,-2.9284782608695648,1.651539305404109,46,0
M0406,Burger Bangalore #406 (MI),mid_independent,Burger,Bangalore,early_marker,-1.686,0.334,False,39,1.0495,early_marker,-1.025,2.632101790597312,62,0
M0407,Burger Pune #407 (MI),mid_independent,Burger,Pune,accurate_marker,-0.485,0.39,False,29,0.9753,accurate_marker,0.4264102564102563,3.048046386561215,39,0
M0408,Pizza Pune #408 (MI),mid_independent,Pizza,Pune,accurate_marker,-0.25,0.101,False,38,0.803,accurate_marker,-0.2694827586206896,0.5784080463812484,58,0
M0409,Healthy Bangalore #409 (MI),mid_independent,Healthy,Bangalore,accurate_marker,0.383,0.161,False,53,0.9368,accurate_marker,0.6791666666666668,2.070532799413312,60,0
M0410,Burger Bangalore #410 (MI),mid_independent,Burger,Bangalore,accurate_marker,0.436,0.263,False,29,0.9495,accurate_marker,0.9139999999999999,3.1990605992929737,40,0
M0411,Indian Kolkata #411 (MI),mid_independent,Indian,Kolkata,accurate_marker,0.477,0.131,True,73,0.9135,early_marker,-2.539788732394366,5.7743839397919725,142,2
M0412,Indian Ahmedabad #412 (MI),mid_independent,Indian,Ahmedabad,late_marker,4.515,0.872,False,46,0.7545,late_marker,4.368307692307693,1.1171959446964321,65,1
M0413,Burger Hyderabad #413 (MI),mid_independent,Burger,Hyderabad,accurate_marker,-0.258,0.314,False,68,1.1592,accurate_marker,0.023009708737864207,2.396175807386598,103,0
M0414,Desserts Bangalore #414 (MI),mid_independent,Desserts,Bangalore,early_marker,-3.11,0.308,False,53,0.7813,early_marker,-2.4756626506024095,2.8950968612512837,83,0
M0415,South_Indian Delhi #415 (MI),mid_independent,South_Indian,Delhi,accurate_marker,0.173,0.124,False,29,1.1925,accurate_marker,-0.1235483870967739,1.4812642086791867,31,0
M0416,Pizza Delhi #416 (MI),mid_independent,Pizza,Delhi,accurate_marker,0.287,0.219,False,74,1.119,accurate_marker,0.36865384615384605,0.6564261250551857,104,0
M0417,Indian Hyderabad #417 (MI),mid_independent,Indian,Hyderabad,accurate_marker,0.421,0.275,False,68,1.1826,accurate_marker,0.13759615384615376,1.5479234415680698,104,0
M0418,Mughlai Surat #418 (MI),mid_independent,Mughlai,Surat,early_marker,-2.032,0.506,False,78,1.1027,early_marker,-2.384453781512605,1.6463419633034582,119,0
M0419,Chinese Delhi #419 (MI),mid_independent,Chinese,Delhi,accurate_marker,0.436,0.119,False,41,1.1425,accurate_marker,0.3172222222222221,1.3127522818335222,54,0
M0420,Biryani Hyderabad #420 (MI),mid_independent,Biryani,Hyderabad,accurate_marker,-0.092,0.241,True,47,0.8027,early_marker,-2.9097560975609755,5.451154256385452,123,2
M0421,Chinese Chennai #421 (MI),mid_independent,Chinese,Chennai,accurate_marker,-0.24,0.148,False,24,1.1433,accurate_marker,-0.8687096774193548,3.309787245866904,31,0
M0422,South_Indian Surat #422 (MI),mid_independent,South_Indian,Surat,accurate_marker,0.326,0.234,False,20,0.9049,accurate_marker,0.3809090909090909,2.2315960706918427,33,0
M0423,Pizza Mumbai #423 (MI),mid_independent,Pizza,Mumbai,accurate_marker,-0.143,0.206,False,44,1.1641,accurate_marker,-0.21478873239436605,0.818023504997485,71,0
M0424,Thai Mumbai #424 (MI),mid_independent,Thai,Mumbai,accurate_marker,0.132,0.212,False,35,1.1882,accurate_marker,-0.06634615384615397,1.3153215201453468,52,0
M0425,Chinese Bangalore #425 (MI),mid_independent,Chinese,Bangalore,accurate_marker,0.003,0.158,False,61,1.1922,accurate_marker,-0.3896250000000002,2.1868817426484473,80,0
M0426,Chinese Delhi #426 (MI),mid_independent,Chinese,Delhi,accurate_marker,-0.487,0.189,False,42,0.8396,accurate_marker,-0.20676470588235327,2.9259637734448884,68,0
M0427,Biryani Pune #427 (MI),mid_independent,Biryani,Pune,early_marker,-3.587,0.301,False,25,1.1447,early_marker,-4.061612903225806,2.1894521335624786,31,0
M0428,Pizza Mumbai #428 (MI),mid_independent,Pizza,Mumbai,accurate_marker,-0.086,0.32,False,77,0.9271,accurate_marker,-0.0837864077669902,0.4880857295816822,103,0
M0429,Biryani Bangalore #429 (MI),mid_independent,Biryani,Bangalore,accurate_marker,0.108,0.174,False,73,0.8838,accurate_marker,-0.30078431372549025,2.4596356030016895,102,0
M0430,South_Indian Mumbai #430 (MI),mid_independent,South_Indian,Mumbai,accurate_marker,0.486,0.224,False,52,1.0205,accurate_marker,0.13869047619047606,1.7426581135240198,84,0
M0431,South_Indian Pune #431 (MI),mid_independent,South_Indian,Pune,early_marker,-2.75,0.506,False,53,0.7611,early_marker,-2.485394736842105,1.8856641205258684,76,0
M0432,South_Indian Surat #432 (MI),mid_independent,South_Indian,Surat,accurate_marker,0.433,0.232,False,36,0.8531,accurate_marker,0.7803333333333332,1.943053657036854,60,0
M0433,Desserts Delhi #433 (MI),mid_independent,Desserts,Delhi,early_marker,-2.73,0.51,True,36,1.1787,late_marker,1.6244155844155845,6.771805227230286,77,2
M0434,Chinese Pune #434 (MI),mid_independent,Chinese,Pune,late_marker,2.277,0.8,False,73,1.1117,late_marker,1.4791803278688525,3.7921178779503903,122,1
M0435,Mughlai Hyderabad #435 (MI),mid_independent,Mughlai,Hyderabad,late_marker,4.452,0.64,False,60,1.0158,late_marker,3.916344086021505,2.808919715348665,93,1
M0436,Mughlai Hyderabad #436 (MI),mid_independent,Mughlai,Hyderabad,accurate_marker,-0.016,0.104,False,76,1.1518,accurate_marker,-0.9819130434782608,3.842285936840517,115,2
M0437,Biryani Ahmedabad #437 (MI),mid_independent,Biryani,Ahmedabad,early_marker,-1.807,0.495,False,55,1.174,early_marker,-3.4294444444444445,5.228299992710013,72,2
M0438,Healthy Hyderabad #438 (MI),mid_independent,Healthy,Hyderabad,accurate_marker,0.013,0.397,False,48,1.0295,accurate_marker,0.13584615384615376,1.1719546870342463,65,0
M0439,Biryani Mumbai #439 (MI),mid_independent,Biryani,Mumbai,accurate_marker,-0.127,0.121,False,78,0.9347,accurate_marker,-0.5192233009708739,2.2640059452740084,103,0
M0440,Chinese Bangalore #440 (MI),mid_independent,Chinese,Bangalore,late_marker,2.827,0.882,False,28,0.7527,late_marker,2.8434285714285714,1.0868003303197848,35,1
M0441,Thai Kolkata #441 (MI),mid_independent,Thai,Kolkata,accurate_marker,-0.434,0.33,False,56,1.0105,accurate_marker,-0.7366666666666668,1.4624009937998084,69,0
M0442,Burger Delhi #442 (MI),mid_independent,Burger,Delhi,accurate_marker,-0.485,0.162,False,78,0.8349,accurate_marker,0.2204901960784313,3.1777226970752013,102,2
M0443,Desserts Mumbai #443 (MI),mid_independent,Desserts,Mumbai,accurate_marker,0.408,0.328,False,45,1.1946,accurate_marker,0.5305263157894737,1.347121827469629,57,0
M0444,Burger Hyderabad #444 (MI),mid_independent,Burger,Hyderabad,early_marker,-2.815,0.658,False,27,1.0443,early_marker,-2.4093333333333335,2.302091902256898,30,0
M0445,Burger Mumbai #445 (MI),mid_independent,Burger,Mumbai,late_marker,4.54,0.807,False,35,0.7885,late_marker,4.960535714285714,3.0938539776571448,56,1
M0446,Chinese Pune #446 (MI),mid_independent,Chinese,Pune,late_marker,3.808,0.857,False,57,1.0166,late_marker,3.278863636363636,2.494922398451437,88,1
M0447,South_Indian Pune #447 (MI),mid_independent,South_Indian,Pune,early_marker,-2.678,0.713,False,65,0.8594,early_marker,-2.97860465116279,1.2942544188388903,86,0
M0448,Biryani Hyderabad #448 (MI),mid_independent,Biryani,Hyderabad,accurate_marker,0.315,0.333,False,25,1.1434,early_marker,-1.3969999999999998,5.669870074937049,40,0
M0449,South_Indian Chennai #449 (MI),mid_independent,South_Indian,Chennai,early_marker,-3.457,0.532,False,40,1.1942,early_marker,-3.5168518518518517,0.7886262813273974,54,0
M0450,Burger Kolkata #450 (MI),mid_independent,Burger,Kolkata,late_marker,4.243,0.6,False,75,0.9126,late_marker,4.505180722891566,1.7228028506079518,83,1
M0451,Healthy Ahmedabad #451 (MI),mid_independent,Healthy,Ahmedabad,late_marker,4.457,0.474,False,57,0.7975,late_marker,4.478987341772152,1.2374317851561105,79,1
M0452,Chinese Jaipur #452 (MI),mid_independent,Chinese,Jaipur,accurate_marker,0.307,0.357,False,54,1.0356,accurate_marker,0.010348837209302249,1.5251032348273952,86,0
M0453,Biryani Mumbai #453 (MI),mid_independent,Biryani,Mumbai,late_marker,4.621,0.894,False,49,0.9064,late_marker,4.103766233766234,3.6568360781595133,77,1
M0454,Biryani Pune #454 (MI),mid_independent,Biryani,Pune,early_marker,-2.089,0.612,False,51,0.8163,early_marker,-2.153421052631579,0.6908034986044952,76,0
M0455,Indian Hyderabad #455 (MI),mid_independent,Indian,Hyderabad,late_marker,2.952,0.582,False,23,1.2453,late_marker,2.3147222222222226,3.8200788968001405,36,1
M0456,Chinese Chennai #456 (MI),mid_independent,Chinese,Chennai,accurate_marker,-0.111,0.169,False,43,0.9396,accurate_marker,0.16263157894736852,2.3821055559523905,57,0
M0457,Burger Delhi #457 (MI),mid_independent,Burger,Delhi,accurate_marker,-0.031,0.233,False,73,1.1522,accurate_marker,0.14360824742268033,2.1207703914532106,97,0
M0458,Burger Chennai #458 (MI),mid_independent,Burger,Chennai,early_marker,-2.863,0.637,False,37,0.805,early_marker,-2.61375,1.7796935248950008,48,0
M0459,Burger Surat #459 (MI),mid_independent,Burger,Surat,early_marker,-2.389,0.787,False,41,0.8281,early_marker,-2.287758620689655,1.0394618093006376,58,0
M0460,Burger Pune #460 (MI),mid_independent,Burger,Pune,early_marker,-2.237,0.528,False,48,1.2244,early_marker,-1.2866666666666666,3.498805538477157,69,0
M0461,Burger Bangalore #461 (MI),mid_independent,Burger,Bangalore,early_marker,-3.571,0.527,False,39,1.2305,early_marker,-3.382727272727273,1.716561413605922,44,0
M0462,Pizza Hyderabad #462 (MI),mid_independent,Pizza,Hyderabad,accurate_marker,-0.346,0.272,False,55,0.7893,accurate_marker,0.04229729729729728,2.183825064056999,74,0
M0463,Indian Chennai #463 (MI),mid_independent,Indian,Chennai,accurate_marker,0.203,0.12,False,36,1.0534,accurate_marker,0.2564285714285716,0.339408193887422,56,0
M0464,Desserts Ahmedabad #464 (MI),mid_independent,Desserts,Ahmedabad,accurate_marker,-0.289,0.359,False,67,0.9377,accurate_marker,0.7334065934065933,3.905125185012986,91,2
M0465,Desserts Kolkata #465 (MI),mid_independent,Desserts,Kolkata,early_marker,-3.499,0.408,False,50,1.2367,early_marker,-2.5646478873239436,3.5565897915944777,71,0
M0466,Mughlai Delhi #466 (MI),mid_independent,Mughlai,Delhi,early_marker,-3.162,0.334,False,68,1.0847,early_marker,-3.322111111111111,1.3343554556030517,90,0
M0467,Biryani Ahmedabad #467 (MI),mid_independent,Biryani,Ahmedabad,accurate_marker,0.289,0.225,False,78,0.9846,accurate_marker,-0.2746874999999998,2.81275019884496,128,0
M0468,Indian Mumbai #468 (MI),mid_independent,Indian,Mumbai,early_marker,-3.632,0.787,False,59,0.8072,early_marker,-3.630652173913044,2.039790338476059,92,0
M0469,Indian Bangalore #469 (MI),mid_independent,Indian,Bangalore,early_marker,-2.424,0.41,True,29,0.8782,early_marker,-2.707777777777778,4.111258124853709,63,0
M0470,Burger Delhi #470 (MI),mid_independent,Burger,Delhi,early_marker,-3.474,0.705,False,57,1.1823,early_marker,-2.8945833333333333,2.7111755869696603,72,0
M0471,Indian Bangalore #471 (MI),mid_independent,Indian,Bangalore,accurate_marker,-0.198,0.269,False,24,0.9892,accurate_marker,-0.16700000000000018,1.2019603645498123,40,0
M0472,Biryani Chennai #472 (MI),mid_independent,Biryani,Chennai,accurate_marker,-0.497,0.152,False,20,0.9798,accurate_marker,-0.9196666666666665,2.3395453188281214,30,0
M0473,Mughlai Mumbai #473 (MI),mid_independent,Mughlai,Mumbai,early_marker,-2.953,0.529,False,67,1.0236,early_marker,-4.032924528301887,4.856670614826215,106,2
M0474,Burger Jaipur #474 (MI),mid_independent,Burger,Jaipur,early_marker,-3.888,0.363,False,51,1.1948,early_marker,-3.6902739726027396,1.466677057352151,73,0
